uuid,occurrenceID,raw_institutionCode,raw_collectionCode,taxonConceptID,eventDate,occurrenceYear,scientificName,taxonRank,taxonRankID,country,kingdom,phylum,classs,order,family,genus,genusGuid,species,speciesGuid,stateProvince,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,year,month,basisOfRecord,left,right,dataProviderUid,dataProviderName,dataResourceUid,dataResourceName,assertions,speciesGroups,geospatialKosher,taxonomicKosher,collector,collectors,raw_scientificName,latLong,point1,point01,point001,point0001,point00001,namesLsid,license,identificationVerificationStatus,gridReference,vitality,raw_taxonId,publicResolutionInMeters,vernacularName,raw_locationRemarks,lifeStage,locationId,raw_samplingProtocol,raw_vernacularName,raw_occurrenceRemarks,raw_catalogNumber,image,images,multimedia,imageUrl,largeImageUrl,smallImageUrl,thumbnailUrl,imageUrls,eventDateEnd,miscDateProperties.occurrence_date_end_dt
c316299b-ec77-4ff1-b460-7467ae91f1d7,SR000416000BNSDD,RBRC,,NHMSYS0020704994,1062288000000.0,1041379200000,Diplolepis,genus,6000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,,,England,53.448901,-1.173322,7071.1,2003,08,HumanObservation,77690,77702,dp177,Rotherham Biological Records Centre,dr1216,Rotherham Biological Records Centre - Non-sensitive Records from all taxonomic groups,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,,,Diplolepis,"53.448901,-1.173322","53,-1","53.4,-1.2","53.45,-1.17","53.449,-1.173","53.4489,-1.1733",Diplolepis|NHMSYS0020704994|Smooth Pea Gall (S.L.)|Animalia|Cynipidae,CC-BY-NC,Accepted,SK59,,NHMSYS0020704994,,Smooth Pea Gall (S.L.),,,,,,,,,,,,,,,,,
497d8c34-f5f1-471e-96f6-214bab2d612d,BRC000000001P2NU,SEWBReC,,NBNSYS0000031893,1420675200000.0,1420070400000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,Wales,51.827127,-3.2348,7071.1,2015,01,HumanObservation,77699,77699,dp126,South East Wales Biodiversity Records Centre,dr898,"SEWBReC Bees, Wasps and Ants (South East Wales)","['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,Peter Sturgess,"['Sturgess, P. Peter']",Diplolepis rosae,"51.827127,-3.2348","52,-3","51.8,-3.2","51.83,-3.23","51.827,-3.235","51.8271,-3.2348",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY-NC,Unconfirmed - plausible,SO11,Alive,NBNSYS0000031893,,Bedeguar Gall,,,,,,,,,,,,,,,,,
f3bbacdb-777f-47fa-a593-18eaa625031f,DSS005640001IQMK,MBB,DSS00564000000IT,NBNSYS0000031893,1567641600000.0,1546300800000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,53.431108,-2.799162,1414.2,2019,09,HumanObservation,77699,77699,dp111,Merseyside BioBank,dr844,Merseyside BioBank (unverified),"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,tonyarmo,['Tonyarmo'],Diplolepis rosae,"53.431108,-2.799162","53,-3","53.4,-2.8","53.43,-2.8","53.431,-2.799","53.4311,-2.7992",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY-NC,Unconfirmed - not reviewed,SJ49R,not recorded,NBNSYS0000031893,,Bedeguar Gall,,,,,Robin's Pin-Cushion Gall,https://www.inaturalist.org/observations/32152568,,,,,,,,,,,
a1fbfeb6-db8d-4276-a52e-a14c3e74ced7,https://www.ispotnature.org/communities/uk-and-ireland/view/observation/121912/_mg_2423-gall-on-rose,iSpot,,NHMSYS0020704994,1341532800000.0,1325376000000,Diplolepis,genus,6000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,,,England,50.787643888889,-1.6276011111111,7071.0,2012,07,HumanObservation,77690,77702,dp267,iSpot,dr2701,iSpot British Isles observations,"['geodeticDatumAssumedWgs84', 'gridReferenceCalculatedFromLatLong']","['Animals', 'Arthropods', 'Insects']",true,true,miked,['Miked'],Diplolepis,"50.787643888889,-1.6276011111111","51,-2","50.8,-1.6","50.79,-1.63","50.788,-1.628","50.7876,-1.6276",Diplolepis|NHMSYS0020704994|Smooth Pea Gall (S.L.)|Animalia|Cynipidae,CC-BY-NC,Unconfirmed - not reviewed,SZ29,,NHMSYS0020704994,,Smooth Pea Gall (S.L.),,,,,,,121912,,,,,,,,,,
2320823a-284b-4bc1-b56d-6469a894f943,7692953,,NatureSpot | Records,NBNSYS0000031892,1534723200000.0,1514764800000,Diplolepis nervosa,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis nervosa,NBNSYS0000031892,England,52.542891,-1.184765,7.1,2018,08,HumanObservation,77697,77697,dp154,NatureSpot,dr855,All taxa records for Leicestershire and Rutland,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,"Calow, Graham","['Calow, G. Graham']","Diplolepis nervosa (Curtis, 1838)","52.542891,-1.184765","53,-1","52.5,-1.2","52.54,-1.18","52.543,-1.185","52.5429,-1.1848",Diplolepis nervosa|NBNSYS0000031892||Animalia|Cynipidae,CC-BY,Accepted - correct,SP55389420,,NBNSYS0000031892,0.0,,,,,,Sputnik Gall Wasp,,,,,,,,,,,,
7a550342-60f8-4a8a-a5bf-fd3696e61e05,CI0001660000E2F2,HBRG,CI0001660000001O,NBNSYS0000031893,1598400000000.0,1577836800000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,Scotland,57.555466,-4.516968,707.1,2020,08,HumanObservation,77699,77699,dp7,Highland Biological Recording Group,dr965,HBRG Insects Dataset Vol 1,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,Murdo Macdonald,"['Macdonald, M. Murdo']",,"57.555466,-4.516968","58,-5","57.6,-4.5","57.56,-4.52","57.555,-4.517","57.5555,-4.517",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY,Accepted - considered correct,NH4954,,NBNSYS0000031893,0.0,Bedeguar Gall,,,,Field Observation,,Fresh gall on Rosa.,,,,,,,,,,,
72f56cfe-c275-4d22-b80c-0e308f547899,WA00005900022NQY,Biodiversity Information Service for Powys & BBNP,,NBNSYS0000031892,1533427200000.0,1514764800000,Diplolepis nervosa,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis nervosa,NBNSYS0000031892,Wales,52.18667,-3.244738,7071.1,2018,08,HumanObservation,77697,77697,dp96,BIS for Powys & Brecon Beacons National Park,dr1784,Miscellaneous records held by BIS,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,Withheld,['Withheld'],Diplolepis nervosa,"52.18667,-3.244738","52,-3","52.2,-3.2","52.19,-3.24","52.187,-3.245","52.1867,-3.2447",Diplolepis nervosa|NBNSYS0000031892||Animalia|Cynipidae,CC-BY-NC,Accepted - considered correct,SO15,not recorded,NBNSYS0000031892,0.0,,,,,,,,,,,,,,,,,,
0cc7e0e2-e1e6-42c9-bc08-da5717ca7140,2013132,LRERC,Recorders,NBNSYS0000031889,1604707200000.0,1577836800000,Diplolepis eglanteriae agg.,species aggregate,6952,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,,,England,52.731756,-1.542365,1414.2,2020,11,HumanObservation,77693,77693,dp156,Leicestershire and Rutland Environmental Records Centre,dr2467,Leicestershire and Rutland Environmental Records Centre records 2020-2024,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,-Withheld-,['-Withheld-'],Diplolepis eglanteriae agg.,"52.731756,-1.542365","53,-2","52.7,-1.5","52.73,-1.54","52.732,-1.542","52.7318,-1.5424",Diplolepis eglanteriae agg.|NBNSYS0000031889|Smooth Pea Gall|Animalia|Cynipidae,CC-BY-NC,Accepted - considered correct,SK31C,not recorded,NBNSYS0000031889,0.0,Smooth Pea Gall,,,,,,,,,,,,,,,,,
9f4d8245-fc00-4681-8a3e-ef53219134fa,DSS000120000SKH8,,DSS000120000003X,NBNSYS0000031893,1260144000000.0,1230768000000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,53.301125,-2.744214,707.1,2009,12,HumanObservation,77699,77699,dp133,Record,dr3310,"Record species dataset covering Cheshire, Halton, Warrington & Wirral","['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,not provided,['not provided'],Diplolepis rosae,"53.301125,-2.744214","53,-3","53.3,-2.7","53.3,-2.74","53.301,-2.744","53.3011,-2.7442",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY-NC,Unconfirmed - not reviewed,SJ5078,not recorded,NBNSYS0000031893,0.0,Bedeguar Gall,"Frodsham, Cheshire",['Gall'],DSS00012000001KG,field record,,,,,,,,,,,,,
63265747-3f00-422a-be76-1d18135bb192,DSS000120001FT5Z,,DSS000120000004K,NBNSYS0000031893,1594252800000.0,1577836800000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,53.230456,-2.890547,70.7,2020,07,HumanObservation,77699,77699,dp133,Record,dr3310,"Record species dataset covering Cheshire, Halton, Warrington & Wirral","['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,not provided,['not provided'],Diplolepis rosae,"53.230456,-2.890547","53,-3","53.2,-2.9","53.23,-2.89","53.23,-2.891","53.2305,-2.8905",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY-NC,Unconfirmed - not reviewed,SJ406707,not recorded,NBNSYS0000031893,0.0,Bedeguar Gall,"Hedge 9 (H9), Chester Zoo, Chester Zoo Narture Reserve",['None'],DSS00012000001T6,field record,,,,,,,,,,,,,
4868322d-78a1-48c9-a8b2-7745fc354cd9,2538721,,NatureSpot | Records,NBNSYS0000031893,1443225600000.0,1420070400000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,52.573859,-1.51081,70.7,2015,09,HumanObservation,77699,77699,dp154,NatureSpot,dr855,All taxa records for Leicestershire and Rutland,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,"Calow, Graham","['Calow, G. Graham']","Diplolepis rosae (Linnaeus, 1758)","52.573859,-1.51081","53,-2","52.6,-1.5","52.57,-1.51","52.574,-1.511","52.5739,-1.5108",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY,Accepted,SP332974,,NBNSYS0000031893,0.0,Bedeguar Gall,,,,,Robin's Pin-Cushion Gall,,,,,,,,,,,,
66a3bc26-19d0-4f75-814b-cc7ae8e2cc41,DSS0018900009LH5,,DSS001890000000O,NBNSYS0000031893,1004227200000.0,978307200000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,53.345072,-2.685647,70.7,2001,10,HumanObservation,77699,77699,dp133,Record,dr3310,"Record species dataset covering Cheshire, Halton, Warrington & Wirral","['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,not provided,['not provided'],Diplolepis rosae,"53.345072,-2.685647","53,-3","53.3,-2.7","53.35,-2.69","53.345,-2.686","53.3451,-2.6856",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY-NC,Unconfirmed - not reviewed,SJ544833,not recorded,NBNSYS0000031893,0.0,Bedeguar Gall,"Haddocks Wood Pond, Haddocks Wood, Runcorn",['NULL'],DSS00012000000C2,field record,,,,,,,,,,,,,
9e68caa5-7f0f-4c84-b63f-c16fe6805f9c,SR000384000010PE,NBIS,SR0003840000000D,NBNSYS0000031893,1057708800000.0,1041379200000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,52.600228,1.173332,7071.1,2003,07,HumanObservation,77699,77699,dp118,Norfolk Biodiversity Information Service,dr755,NBIS Records to December 2016,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,,,Diplolepis rosae,"52.600228,1.173332","53,1","52.6,1.2","52.6,1.17","52.6,1.173","52.6002,1.1733",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY-NC,Accepted - considered correct,TG10,,NBNSYS0000031893,,Bedeguar Gall,,,,,,,,,,,,,,,,,
a7e5c74d-c049-4416-894c-192da90aefeb,CI0001660000439O,HBRG,CI0001660000001O,NBNSYS0000031894,1056758400000.0,1041379200000,Diplolepis spinosissimae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis spinosissimae,NBNSYS0000031894,Scotland,57.567727,-4.0914,7071.1,2003,06,HumanObservation,77701,77701,dp7,Highland Biological Recording Group,dr965,HBRG Insects Dataset Vol 1,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,Keith Bland,"['Bl, K. Keith']",,"57.567727,-4.0914","58,-4","57.6,-4.1","57.57,-4.09","57.568,-4.091","57.5677,-4.0914",Diplolepis spinosissimae|NBNSYS0000031894||Animalia|Cynipidae,CC-BY,Accepted - considered correct,NH75,,NBNSYS0000031894,0.0,,,,,Field Observation,,NGR given as NH7458/74598890. Two pupae of ladybird.,,,,,,,,,,,
d90de564-a1c2-4cc1-aa5d-72cc53d15795,18000462,,NatureSpot | Records,NBNSYS0000031893,1602028800000.0,1577836800000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,52.646137,-0.506041,7.1,2020,10,HumanObservation,77699,77699,dp154,NatureSpot,dr855,All taxa records for Leicestershire and Rutland,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,"lemmon, roy","['Lemmon, R. Roy']","Diplolepis rosae (Linnaeus, 1758)","52.646137,-0.506041","53,-1","52.6,-0.5","52.65,-0.51","52.646,-0.506","52.6461,-0.506",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY,Accepted - considered correct,TF01170642,,NBNSYS0000031893,0.0,Bedeguar Gall,,['not recorded'],,,Robin's Pin-Cushion Gall,On Rosa canina,,,,,,,,,,,
888c902d-98c0-4b32-bcd1-fc0fcdd4c0f2,CI0001660000DHMH,HBRG,CI0001660000001O,NBNSYS0000031894,1564012800000.0,1546300800000,Diplolepis spinosissimae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis spinosissimae,NBNSYS0000031894,Scotland,57.178587,-6.179593,707.1,2019,07,HumanObservation,77701,77701,dp7,Highland Biological Recording Group,dr965,HBRG Insects Dataset Vol 1,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,Stephen Bungard,"['Bungard, S. Stephen']",,"57.178587,-6.179593","57,-6","57.2,-6.2","57.18,-6.18","57.179,-6.18","57.1786,-6.1796",Diplolepis spinosissimae|NBNSYS0000031894||Animalia|Cynipidae,CC-BY,Accepted - considered correct,NG4717,,NBNSYS0000031894,0.0,,,,,Field Observation,,Gall on Rosa spinosissima.,,,,,,,,,,,
7fc4af7b-b2b2-490d-86d5-4f42e15e73fd,CI0000680003AI1M,Fife Nature Records Centre,,NBNSYS0000031893,1619913600000.0,1609459200000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,Scotland,56.013999,-3.397045,1414.2,2021,05,HumanObservation,77699,77699,dp162,Fife Nature Records Centre,dr840,Fife Nature Records Centre Combined Dataset,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,withheld,['Withheld'],,"56.013999,-3.397045","56,-3","56,-3.4","56.01,-3.4","56.014,-3.397","56.014,-3.397",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY-NC,Accepted - considered correct,NT18F,not recorded,NBNSYS0000031893,2000.0,Bedeguar Gall,,,,,,,,,,,,,,,,,
fa46b47a-e024-4642-a944-70ff8363c6f7,LC0002150001PFX5,SEWBReC,,NBNSYS0000031893,1409443200000.0,1388534400000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,Wales,51.464199,-3.512892,7071.1,2014,08,HumanObservation,77699,77699,dp126,South East Wales Biodiversity Records Centre,dr898,"SEWBReC Bees, Wasps and Ants (South East Wales)","['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,Rob Nottage: Linda Nottage,['Rob Nottage: Linda Nottage'],Diplolepis rosae,"51.464199,-3.512892","51,-4","51.5,-3.5","51.46,-3.51","51.464,-3.513","51.4642,-3.5129",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY-NC,Unconfirmed - not reviewed,SS97,Alive,NBNSYS0000031893,,Bedeguar Gall,,,,,,,,,,,,,,,,,
eb75916f-c16f-40c9-98f6-371ed6555419,SR000416000AGL4U,RBRC,,NBNSYS0000031893,1030320000000.0,1009843200000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,53.269148,-1.176793,7071.1,2002,08,HumanObservation,77699,77699,dp177,Rotherham Biological Records Centre,dr1216,Rotherham Biological Records Centre - Non-sensitive Records from all taxonomic groups,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,,,Diplolepis rosae,"53.269148,-1.176793","53,-1","53.3,-1.2","53.27,-1.18","53.269,-1.177","53.2691,-1.1768",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY-NC,Accepted,SK57,,NBNSYS0000031893,,Bedeguar Gall,,,,,,,,,,,,,,,,,
5f6fe059-dfd7-4b7f-af1e-5f9662a85ad5,2013183,LRERC,Recorders,NBNSYS0000031893,1595289600000.0,1577836800000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,52.676841,-1.335874,1414.2,2020,07,HumanObservation,77699,77699,dp156,Leicestershire and Rutland Environmental Records Centre,dr2467,Leicestershire and Rutland Environmental Records Centre records 2020-2024,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,-Withheld-,['-Withheld-'],Diplolepis rosae,"52.676841,-1.335874","53,-1","52.7,-1.3","52.68,-1.34","52.677,-1.336","52.6768,-1.3359",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY-NC,Accepted - considered correct,SK40P,not recorded,NBNSYS0000031893,0.0,Bedeguar Gall,,,,,,,,,,,,,,,,,
6f59ff68-00a8-4d54-a406-0569bca1385f,11898374,,NatureSpot | Records,NBNSYS0000031893,1569974400000.0,1546300800000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,52.700211,-0.498645,70.7,2019,10,HumanObservation,77699,77699,dp154,NatureSpot,dr855,All taxa records for Leicestershire and Rutland,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,"lemmon, roy","['Lemmon, R. Roy']","Diplolepis rosae (Linnaeus, 1758)","52.700211,-0.498645","53,-0","52.7,-0.5","52.7,-0.5","52.7,-0.499","52.7002,-0.4986",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY,Accepted - considered correct,TF015124,,NBNSYS0000031893,0.0,Bedeguar Gall,,,,,Robin's Pin-Cushion Gall,,,,,,,,,,,,
13bf5e12-01ed-4df7-88e1-65bd996191a8,https://www.ispotnature.org/communities/uk-and-ireland/view/observation/212127/robins-pin-cushion-gall-near-brading-iow,iSpot,,NBNSYS0000031893,1379462400000.0,1356998400000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,50.6831,-1.1871,7071.0,2013,09,HumanObservation,77699,77699,dp267,iSpot,dr2701,iSpot British Isles observations,"['geodeticDatumAssumedWgs84', 'gridReferenceCalculatedFromLatLong']","['Animals', 'Arthropods', 'Insects']",true,true,David Trevan,"['Trevan, D. David']",Diplolepis rosae,"50.6831,-1.1871","51,-1","50.7,-1.2","50.68,-1.19","50.683,-1.187","50.6831,-1.1871",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY-NC,Unconfirmed - not reviewed,SZ58,,NBNSYS0000031893,,Bedeguar Gall,,,,,Robin's Pin-Cushion Gall,,212127,,,,,,,,,,
409bbfbe-1aeb-4f75-8964-d18b90f9b665,WA0000050000KX05,,WA0000050000000K,NBNSYS0000031893,1158710400000.0,1136073600000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,52.4951,1.696247,1414.2,2006,09,HumanObservation,77699,77699,dp121,Suffolk Biodiversity Information Service,dr867,Suffolk Biodiversity Information Service (SBIS) Dataset,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,,,Diplolepis rosae,"52.4951,1.696247","52,2","52.5,1.7","52.5,1.7","52.495,1.696","52.4951,1.6962",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY-NC,Accepted,TM59C,,NBNSYS0000031893,,Bedeguar Gall,,,,,,,,,,,,,,,,,
a5bc0d45-18d2-4fb9-8550-b917567989f1,CI0001660000D600,HBRG,CI0001660000001O,NBNSYS0000031893,1534464000000.0,1514764800000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,Scotland,57.317181,-3.606529,0.7,2018,08,HumanObservation,77699,77699,dp7,Highland Biological Recording Group,dr965,HBRG Insects Dataset Vol 1,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,Stewart Taylor,"['Taylor, S. Stewart']",,"57.317181,-3.606529","57,-4","57.3,-3.6","57.32,-3.61","57.317,-3.607","57.3172,-3.6065",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY,Accepted - considered correct,NJ0334026322,,NBNSYS0000031893,0.0,Bedeguar Gall,,,,Field Observation,,On Rosa sp.,,,,,,,,,,,
32d6e19d-77ae-4c90-a707-ab4a59380e1a,6482,,NatureSpot | Records,NBNSYS0000031892,1252886400000.0,1230768000000,Diplolepis nervosa,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis nervosa,NBNSYS0000031892,England,52.537798,-1.27229,7.1,2009,09,HumanObservation,77697,77697,dp154,NatureSpot,dr855,All taxa records for Leicestershire and Rutland,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,"Calow, Graham","['Calow, G. Graham']","Diplolepis nervosa (Curtis, 1838)","52.537798,-1.27229","53,-1","52.5,-1.3","52.54,-1.27","52.538,-1.272","52.5378,-1.2723",Diplolepis nervosa|NBNSYS0000031892||Animalia|Cynipidae,CC-BY,Accepted,SP49459357,,NBNSYS0000031892,0.0,,,,,,Sputnik Gall Wasp,,,,,,,,,,,,
524b0586-3814-4a6c-af5c-9370a2f67695,DSS000120001FT6Z,,DSS000120000004K,NBNSYS0000031893,1594944000000.0,1577836800000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,53.231355,-2.890566,70.7,2020,07,HumanObservation,77699,77699,dp133,Record,dr3310,"Record species dataset covering Cheshire, Halton, Warrington & Wirral","['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,not provided,['not provided'],Diplolepis rosae,"53.231355,-2.890566","53,-3","53.2,-2.9","53.23,-2.89","53.231,-2.891","53.2314,-2.8906",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY-NC,Unconfirmed - not reviewed,SJ406708,not recorded,NBNSYS0000031893,0.0,Bedeguar Gall,Chester Zoo Narture Reserve,['None'],DSS00012000001UI,field record,,,,,,,,,,,,,
